parent_tree,parent_text,parent_type,left_tree,left_text,left_type,right_tree,right_text,right_type,cc_tree,cc_text,base_text,parent_funnel,left_funnel,right_funnel,same_type,same_funnel,clausal_coord,corrective,anchored,left_sent,base_sent,right_sent,cosine,left_vad,left_valence,left_arousal,left_dominance,right_vad,right_valence,right_arousal,right_dominance,vad_cosine,vad_distance
"(S
  (S
    (NP (PRP i))
    (VP (VBD treated) (NP (PRP him)) (ADVP (RB badly))))
  (CC and)
  (S
    (NP (PRP it))
    (VP
      (VBZ 's)
      (NP (NP (DT a) (NN torment)) (PP (IN to) (NP (PRP me)))))))",i treated him badly and it 's a torment to me,S,"(S
  (S
    (NP (PRP i))
    (VP (VBD treated) (NP (PRP him)) (ADVP (RB badly)))))",i treated him badly,S,"(S
  (S
    (NP (PRP it))
    (VP
      (VBZ 's)
      (NP (NP (DT a) (NN torment)) (PP (IN to) (NP (PRP me)))))))",it 's a torment to me,S,(CC and),and,she told her daughter tatyana that she thought incessantly about tolstoy and added i treated him badly and it 's a torment to me,S,S,S,True,True,True,False,False,-0.9999164342880249,-0.9986293315887451,-0.9988486766815186,,[0.073 0.509 0.286],0.073,0.509,0.286,[0.057 0.75  0.387],0.057,0.75,0.387,0.9977529407852603,0.2617976317692733
(NP (PRP$ her) (NNS words) (CC and) (NNS actions)),her words and actions,NP,(NNS (NNS words)),words,NNS,(NNS (NNS actions)),actions,NNS,(CC and),and,as a result she never let slip the slightest opportunity of justifying her words and actions,N,N,N,True,True,False,False,False,0.997852087020874,0.8059142231941223,0.9887382984161377,0.3557223081588745,[0.71  0.216 0.473],0.71,0.216,0.473,[nan nan nan],,,,,
"(NP
  (NP (NNP chertkov))
  (CC and)
  (NP
    (NP (PRP$ his) (NN band))
    (PP
      (IN of)
      (NP
        (NP (NNS tolstoyans) (NN sonya) (POS 's))
        (JJ sworn)
        (NNS enemies)))))",chertkov and his band of tolstoyans sonya 's sworn enemies,NP,(NP (NP (NNP chertkov))),chertkov,NP,"(NP
  (NP
    (NP (PRP$ his) (NN band))
    (PP
      (IN of)
      (NP
        (NP (NNS tolstoyans) (NN sonya) (POS 's))
        (JJ sworn)
        (NNS enemies)))))",his band of tolstoyans sonya 's sworn enemies,NP,(CC and),and,whom meant chertkov and his band of tolstoyans sonya 's sworn enemies,N,N,N,True,True,False,False,False,0.9716014862060547,-0.9481596350669861,-0.6732645034790039,,[nan nan nan],,,,[0.648 0.552 0.525],0.648,0.552,0.525,,
"(NML
  (NML (JJ literary) (NNS rights))
  (CC and)
  (NML (VBN published) (NNS works)))",literary rights and published works,NML,(NML (NML (JJ literary) (NNS rights))),literary rights,NML,(NML (NML (VBN published) (NNS works))),published works,NML,(CC and),and,he along with sasha tolstoy was now in control of tolstoy 's literary rights and published works,X,X,X,True,True,False,False,False,0.9842722415924072,0.9217607378959656,0.9991299510002136,,[0.719 0.324 0.667],0.719,0.324,0.667,[0.7215 0.4315 0.6135],0.7215,0.4315,0.6134999999999999,0.9933192835609992,0.12010308072651595
"(S
  (S
    (NP (NN sonya))
    (ADVP (RB still))
    (VP
      (VBD retained)
      (NP
        (NP (JJ legal) (NN possession))
        (PP (IN of) (NP (FW yasnaya) (FW polyana))))))
  (CC but)
  (S
    (NP (NN tolstoy))
    (VP
      (VBD had)
      (VP
        (VBN wished)
        (S
          (NP (PRP sasha))
          (VP
            (TO to)
            (VP
              (VP
                (VB buy)
                (NP (PRP it))
                (PP (IN from) (NP (PRP$ her) (NN mother))))
              (CC and)
              (ADVP (RB then))
              (VP
                (VB turn)
                (NP (PRP it))
                (PRT (RP over))
                (PP (IN to) (NP (DT the) (NNS peasants)))))))))))",sonya still retained legal possession of yasnaya polyana but tolstoy had wished sasha to buy it from her mother and then turn it over to the peasants,S,"(S
  (S
    (NP (NN sonya))
    (ADVP (RB still))
    (VP
      (VBD retained)
      (NP
        (NP (JJ legal) (NN possession))
        (PP (IN of) (NP (FW yasnaya) (FW polyana)))))))",sonya still retained legal possession of yasnaya polyana,S,"(S
  (S
    (NP (NN tolstoy))
    (VP
      (VBD had)
      (VP
        (VBN wished)
        (S
          (NP (PRP sasha))
          (VP
            (TO to)
            (VP
              (VP
                (VB buy)
                (NP (PRP it))
                (PP (IN from) (NP (PRP$ her) (NN mother))))
              (CC and)
              (ADVP (RB then))
              (VP
                (VB turn)
                (NP (PRP it))
                (PRT (RP over))
                (PP (IN to) (NP (DT the) (NNS peasants)))))))))))",tolstoy had wished sasha to buy it from her mother and then turn it over to the peasants,S,(CC but),but,sonya still retained legal possession of yasnaya polyana but tolstoy had wished sasha to buy it from her mother and then turn it over to the peasants,S,S,S,True,True,True,False,False,0.9921850562095642,-0.8635164499282837,-0.9875596165657043,,[0.665  0.5315 0.8675],0.665,0.5315000000000001,0.8674999999999999,[0.74433333 0.525      0.60633333],0.7443333333333334,0.525,0.6063333333333333,0.9774990983242581,0.2730275728851494
"(VP
  (VP
    (VB buy)
    (NP (PRP it))
    (PP (IN from) (NP (PRP$ her) (NN mother))))
  (CC and)
  (ADVP (RB then))
  (VP
    (VB turn)
    (NP (PRP it))
    (PRT (RP over))
    (PP (IN to) (NP (DT the) (NNS peasants)))))",buy it from her mother and then turn it over to the peasants,VP,"(VP
  (VP
    (VB buy)
    (NP (PRP it))
    (PP (IN from) (NP (PRP$ her) (NN mother)))))",buy it from her mother,VP,"(VP
  (ADVP (RB then))
  (VP
    (VB turn)
    (NP (PRP it))
    (PRT (RP over))
    (PP (IN to) (NP (DT the) (NNS peasants)))))",then turn it over to the peasants,VP,(CC and),and,sonya still retained legal possession of yasnaya polyana but tolstoy had wished sasha to buy it from her mother and then turn it over to the peasants,V,V,V,True,True,False,False,False,0.9229378700256348,-0.8635164499282837,-0.9965840578079224,,[0.851  0.5885 0.6685],0.851,0.5885,0.6685,[0.531 0.398 0.482],0.531,0.398,0.482,0.9980170486142649,0.4165003001199398
"(S
  (S
    (ADVP (PDT all) (DT the) (JJ same))
    (NP (PRP she))
    (VP
      (VBD felt)
      (ADJP (JJ guilty) (PP (IN for) (NP (PRP$ her) (NN failure))))))
  (CC and)
  (S
    (NP (PRP it))
    (VP
      (VBZ seems)
      (SBAR
        (IN that)
        (S
          (NP (NP (NN everybody)) (PP (IN around) (NP (PRP her))))
          (VP
            (VBD blamed)
            (NP (PRP her))
            (PP
              (IN for)
              (NP
                (NP (PRP$ her) (NN husband) (POS 's))
                (JJ desperate)
                (NN end)))))))))",all the same she felt guilty for her failure and it seems that everybody around her blamed her for her husband 's desperate end,S,"(S
  (S
    (ADVP (PDT all) (DT the) (JJ same))
    (NP (PRP she))
    (VP
      (VBD felt)
      (ADJP (JJ guilty) (PP (IN for) (NP (PRP$ her) (NN failure)))))))",all the same she felt guilty for her failure,S,"(S
  (S
    (NP (PRP it))
    (VP
      (VBZ seems)
      (SBAR
        (IN that)
        (S
          (NP (NP (NN everybody)) (PP (IN around) (NP (PRP her))))
          (VP
            (VBD blamed)
            (NP (PRP her))
            (PP
              (IN for)
              (NP
                (NP (PRP$ her) (NN husband) (POS 's))
                (JJ desperate)
                (NN end)))))))))",it seems that everybody around her blamed her for her husband 's desperate end,S,(CC and),and,all the same she felt guilty for her failure and it seems that everybody around her blamed her for her husband 's desperate end,S,S,S,True,True,True,False,False,-0.9908124804496765,-0.9947183728218079,-0.9970697164535522,,[0.315      0.58733333 0.35233333],0.315,0.5873333333333334,0.35233333333333333,[0.35066667 0.56366667 0.43      ],0.3506666666666667,0.5636666666666666,0.43,0.9945575679748031,0.08868107652331098
"(NP
  (NP (DT the) (NN past))
  (CC and)
  (NP
    (NP (NN anything))
    (VP
      (VBG concerning)
      (NP (NP (DT the) (NN memory)) (PP (IN of) (NP (NN tolstoy)))))))",the past and anything concerning the memory of tolstoy,NP,(NP (NP (DT the) (NN past))),the past,NP,"(NP
  (NP
    (NP (NN anything))
    (VP
      (VBG concerning)
      (NP (NP (DT the) (NN memory)) (PP (IN of) (NP (NN tolstoy)))))))",anything concerning the memory of tolstoy,NP,(CC and),and,the countess stopped writing in her diary shortly after tolstoy died claiming that what was of importance was the past and anything concerning the memory of tolstoy,N,N,N,True,True,False,False,False,-0.7859833240509033,-0.9995453953742981,0.9942623972892761,,[0.49  0.422 0.311],0.49,0.422,0.311,[0.792 0.378 0.573],0.792,0.378,0.573,0.9650666923305984,0.4022238182902648
(NP (NN sturm) (CC und) (NN drang)),sturm und drang,NP,(NN (NN sturm)),sturm,NN,(NN (NN drang)),drang,NN,(CC und),und,her relative calm after so many years of sturm und drang appeared to her children to be a sign of dementia,N,N,N,True,True,False,False,False,0.8964391946792603,-0.9989765882492065,-0.9893268346786499,0.6511450409889221,[nan nan nan],,,,[nan nan nan],,,,,
(NP (NP (NN power)) (CC and) (JJ helpless)),power and helpless,NP,(NP (NP (NN power))),power,NP,(JJ (JJ helpless)),helpless,JJ,(CC and),and,she had nearly lost her eyesight by the time the bolsheviks took power and helpless she feared an ambush,N,N,J,False,False,False,False,False,0.9982240796089172,-0.9905842542648315,-0.9992631077766418,0.14485108852386475,[0.719 0.67  0.953],0.719,0.67,0.953,[0.104 0.42  0.214],0.104,0.42,0.214,0.8476127509962926,0.9934012281047372
"(VP
  (VP (VBD stood) (ADVP (RB guard)))
  (CC and)
  (VP (VBD protected) (NP (PRP her)))
  (PP
    (IN through)
    (NP
      (NP (DT that) (JJ long) (NN summer))
      (PP (IN of) (NP (CD 1917))))))",stood guard and protected her through that long summer of 1917,VP,(VP (VP (VBD stood) (ADVP (RB guard)))),stood guard,VP,(VP (VP (VBD protected) (NP (PRP her)))),protected her,VP,(CC and),and,but the peasants stood guard and protected her through that long summer of 1917,V,V,V,True,True,False,False,False,0.9158318042755127,0.9085593819618225,0.9888484477996826,,[0.592 0.51  0.725],0.592,0.51,0.725,[0.854 0.378 0.709],0.854,0.378,0.709,0.9700149116830911,0.29380946206683
"(VP
  (VP
    (VBD took)
    (NP
      (DT an)
      (ADJP (RB extremely) (JJ competent))
      (ADJP
        (RB highly)
        (JJ intelligent)
        (ADJP (RB hugely) (JJ energetic)))
      (NN woman))
    (S
      (VP
        (VP
          (TO to)
          (VP
            (VB meet)
            (NP
              (NP (DT the) (NNS demands))
              (PP (IN of) (NP (NN marriage))))))
        (S (VP (TO to) (VP (VB count) (NP (NN leo) (NN tolstoy))))))))
  (CC and)
  (S
    (NP (NN sonya) (NNP tolstoy))
    (VP
      (VBD was)
      (NP (NP (DT all)) (PP (IN of) (NP (DT these) (NNS things)))))))",took an extremely competent highly intelligent hugely energetic woman to meet the demands of marriage to count leo tolstoy and sonya tolstoy was all of these things,VP,"(VP
  (VP
    (VBD took)
    (NP
      (DT an)
      (ADJP (RB extremely) (JJ competent))
      (ADJP
        (RB highly)
        (JJ intelligent)
        (ADJP (RB hugely) (JJ energetic)))
      (NN woman))
    (S
      (VP
        (VP
          (TO to)
          (VP
            (VB meet)
            (NP
              (NP (DT the) (NNS demands))
              (PP (IN of) (NP (NN marriage))))))
        (S (VP (TO to) (VP (VB count) (NP (NN leo) (NN tolstoy)))))))))",took an extremely competent highly intelligent hugely energetic woman to meet the demands of marriage to count leo tolstoy,VP,"(S
  (S
    (NP (NN sonya) (NNP tolstoy))
    (VP
      (VBD was)
      (NP (NP (DT all)) (PP (IN of) (NP (DT these) (NNS things)))))))",sonya tolstoy was all of these things,S,(CC and),and,it took an extremely competent highly intelligent hugely energetic woman to meet the demands of marriage to count leo tolstoy and sonya tolstoy was all of these things,V,V,S,False,False,False,False,False,0.9989749193191528,0.9962722063064575,0.9965745210647583,,[0.78028571 0.62557143 0.76885714],0.7802857142857144,0.6255714285714287,0.7688571428571428,[0.519 0.25  0.368],0.519,0.25,0.368,0.9790987279175465,0.6082849426285114
"(VP
  (VP
    (VBD rose)
    (PP (IN from) (NP (JJ undistinguished) (NNS origins))))
  (CC and)
  (VP
    (VBD tried)
    (ADVP (RB hard))
    (S
      (VP
        (TO to)
        (VP
          (VB fit)
          (PP (IN into) (NP (NP (DT the) (NN role)) (PP (IN of)))))))))",rose from undistinguished origins and tried hard to fit into the role of,VP,"(VP
  (VP
    (VBD rose)
    (PP (IN from) (NP (JJ undistinguished) (NNS origins)))))",rose from undistinguished origins,VP,"(VP
  (VP
    (VBD tried)
    (ADVP (RB hard))
    (S
      (VP
        (TO to)
        (VP
          (VB fit)
          (PP (IN into) (NP (NP (DT the) (NN role)) (PP (IN of)))))))))",tried hard to fit into the role of,VP,(CC and),and,where florence hardy rose from undistinguished origins and tried hard to fit into the role of mrs.,V,V,V,True,True,False,False,False,0.9059218168258667,-0.5178029537200928,-0.9828460812568665,,[0.865 0.276 0.386],0.865,0.276,0.386,[0.486      0.47266667 0.57066667],0.486,0.4726666666666666,0.5706666666666667,0.8820014077721955,0.46521022726887196
(ADJP (VBN educated) (CC and) (JJ aristocratic)),educated and aristocratic,ADJP,(VBN (VBN educated)),educated,VBN,(JJ (JJ aristocratic)),aristocratic,JJ,(CC and),and,hardy sonya educated and aristocratic knew from the beginning how to be countess tolstoy,J,V,J,False,False,False,False,False,0.9894806146621704,0.9972700476646423,0.9952694773674011,0.36178094148635864,[0.816 0.297 0.625],0.816,0.297,0.625,[0.449 0.519 0.676],0.449,0.519,0.676,0.9149991759188316,0.43194212575297625
